Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite 1,Chrome 70.0.3538.102,,2018-11-16 11:52:25,2018-11-16 11:53:18,52.163s,PASSED
,,,,,,
Test Cases/Mohit/DemoSite/phpTravels,Chrome 70.0.3538.102,,2018-11-16 11:52:26,2018-11-16 11:53:17,51.043s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-16 11:52:26,2018-11-16 11:52:35,8.827s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-16 11:52:35,2018-11-16 11:52:36,1.202s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.102,,2018-11-16 11:52:36,2018-11-16 11:52:36,0.008s,PASSED
"Statement - For ([i = 0, i < 1000, (i++)])",Chrome 70.0.3538.102,,2018-11-16 11:52:36,2018-11-16 11:52:37,1.120s,PASSED
"Statement - elements = driver.findElements(org.openqa.selenium.By.className(""text-center""))",Chrome 70.0.3538.102,,2018-11-16 11:52:37,2018-11-16 11:52:37,0.051s,PASSED
Statement - For (org.openqa.selenium.WebElement webElement : elements),Chrome 70.0.3538.102,,2018-11-16 11:52:37,2018-11-16 11:52:38,0.229s,PASSED
"Statement - For ([i = 0, i < 1000, (i++)])",Chrome 70.0.3538.102,,2018-11-16 11:52:38,2018-11-16 11:52:39,1.080s,PASSED
Statement - action = new org.openqa.selenium.interactions.Actions(driver),Chrome 70.0.3538.102,,2018-11-16 11:52:39,2018-11-16 11:52:39,0.007s,PASSED
"Statement - elements = driver.findElements(org.openqa.selenium.By.className(""select2-chosen""))",Chrome 70.0.3538.102,,2018-11-16 11:52:39,2018-11-16 11:52:39,0.023s,PASSED
Statement - For (org.openqa.selenium.WebElement webElement : elements),Chrome 70.0.3538.102,,2018-11-16 11:52:39,2018-11-16 11:52:47,8.770s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""departure"")).click()",Chrome 70.0.3538.102,,2018-11-16 11:52:47,2018-11-16 11:52:48,0.107s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 70.0.3538.102,,2018-11-16 11:52:48,2018-11-16 11:52:49,1.000s,PASSED
"Statement - elements = driver.findElements(org.openqa.selenium.By.className(""day""))",Chrome 70.0.3538.102,,2018-11-16 11:52:49,2018-11-16 11:52:49,0.086s,PASSED
Statement - For (org.openqa.selenium.WebElement webElement : elements),Chrome 70.0.3538.102,,2018-11-16 11:52:49,2018-11-16 11:52:55,6.047s,PASSED
"Statement - elements = driver.findElements(org.openqa.selenium.By.className(""pfb0""))",Chrome 70.0.3538.102,,2018-11-16 11:52:55,2018-11-16 11:52:55,0.017s,PASSED
Statement - For (org.openqa.selenium.WebElement webElement : elements),Chrome 70.0.3538.102,,2018-11-16 11:52:55,2018-11-16 11:53:07,11.896s,PASSED
"Statement - For ([i = 0, i < 1000, (i++)])",Chrome 70.0.3538.102,,2018-11-16 11:53:07,2018-11-16 11:53:08,1.053s,PASSED
"Statement - driver.findElements(org.openqa.selenium.By.id(""bookbtn"")).get(0).click()",Chrome 70.0.3538.102,,2018-11-16 11:53:08,2018-11-16 11:53:08,0.788s,PASSED
"Statement - For ([i = 0, i < 1000, (i++)])",Chrome 70.0.3538.102,,2018-11-16 11:53:08,2018-11-16 11:53:09,1.046s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""firstname"")).sendKeys(""Firstname"")",Chrome 70.0.3538.102,,2018-11-16 11:53:09,2018-11-16 11:53:10,0.155s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""lastname"")).sendKeys(""LastName"")",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.085s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""email"")).sendKeys(""dummyemail@email.com"")",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.127s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""confirmemail"")).sendKeys(""dummyemail@email.com"")",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.116s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""phone"")).sendKeys(""9874563201"")",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.084s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.name(""address"")).sendKeys(""Dummy Address"")",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.107s,PASSED
"Statement - elements = driver.findElements(org.openqa.selenium.By.className(""btn-success""))",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.021s,PASSED
Statement - For (org.openqa.selenium.WebElement webElement : elements),Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:10,0.105s,PASSED
"Statement - For ([i = 0, i < 1000, (i++)])",Chrome 70.0.3538.102,,2018-11-16 11:53:10,2018-11-16 11:53:16,5.337s,PASSED
"Statement - driver.findElement(org.openqa.selenium.By.className(""arrivalpay"")).click()",Chrome 70.0.3538.102,,2018-11-16 11:53:16,2018-11-16 11:53:16,0.102s,PASSED
Statement - java.lang.Thread.sleep(1000),Chrome 70.0.3538.102,,2018-11-16 11:53:16,2018-11-16 11:53:17,1.000s,PASSED
Statement - driver.switchTo().alert().accept(),Chrome 70.0.3538.102,,2018-11-16 11:53:17,2018-11-16 11:53:17,0.042s,PASSED
