Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
alerts_and_popup,Chrome 71.0.3578.98,,2018-12-17 14:35:33,2018-12-17 14:37:50,2m - 16.760s,PASSED
,,,,,,
Test Cases/Shrutika/PopUp/AlertPopUp Test Case,Chrome 71.0.3578.98,Alert Pop Up Handling Test Case,2018-12-17 14:35:38,2018-12-17 14:37:39,2m - 0.886s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 14:35:38,2018-12-17 14:35:38,0.021s,PASSED
"openBrowser(""http://toolsqa.com/handling-alerts-using-selenium-webdriver/"")",Chrome 71.0.3578.98,,2018-12-17 14:35:39,2018-12-17 14:37:19,1m - 39.438s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 14:37:19,2018-12-17 14:37:20,1.201s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 14:37:20,2018-12-17 14:37:21,1.028s,PASSED
"scrollToElement(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/Simple Alert Pop up text""), 2)",Chrome 71.0.3578.98,,2018-12-17 14:37:21,2018-12-17 14:37:21,0.161s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Simple Alert""))",Chrome 71.0.3578.98,,2018-12-17 14:37:21,2018-12-17 14:37:23,1.930s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 14:37:23,2018-12-17 14:37:24,1.003s,PASSED
if (waitForAlert(5)),Chrome 71.0.3578.98,,2018-12-17 14:37:24,2018-12-17 14:37:29,5.186s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 14:37:29,2018-12-17 14:37:30,1.006s,PASSED
switchToDefaultContent(),Chrome 71.0.3578.98,,2018-12-17 14:37:30,2018-12-17 14:37:30,0.042s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Confirm Pop up""))",Chrome 71.0.3578.98,,2018-12-17 14:37:30,2018-12-17 14:37:30,0.161s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 14:37:30,2018-12-17 14:37:31,1.004s,PASSED
if (waitForAlert(2)),Chrome 71.0.3578.98,,2018-12-17 14:37:31,2018-12-17 14:37:31,0.111s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 14:37:31,2018-12-17 14:37:33,2.005s,PASSED
switchToDefaultContent(),Chrome 71.0.3578.98,,2018-12-17 14:37:33,2018-12-17 14:37:34,0.042s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Prompt Pop up""))",Chrome 71.0.3578.98,,2018-12-17 14:37:34,2018-12-17 14:37:34,0.086s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 14:37:34,2018-12-17 14:37:36,2.007s,PASSED
if (waitForAlert(5)),Chrome 71.0.3578.98,,2018-12-17 14:37:36,2018-12-17 14:37:38,2.138s,PASSED
switchToDefaultContent(),Chrome 71.0.3578.98,,2018-12-17 14:37:38,2018-12-17 14:37:38,0.092s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 14:37:38,2018-12-17 14:37:39,0.880s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 14:37:39,2018-12-17 14:37:39,0.011s,PASSED
,,,,,,
Test Cases/Shrutika/PopUp/AlertWindowPopUp Test Case,Chrome 71.0.3578.98,AlertWindowPopUp Test Case,2018-12-17 14:37:39,2018-12-17 14:37:50,11.202s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 14:37:39,2018-12-17 14:37:39,0.027s,PASSED
"openBrowser(""https://www.elated.com/articles/javascript-tabs/"")",Chrome 71.0.3578.98,,2018-12-17 14:37:39,2018-12-17 14:37:46,6.914s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 14:37:46,2018-12-17 14:37:47,1.126s,PASSED
"switchToFrame(findTestObject(""Object Repository/Shrutika/Page_JavaScript Tabs - Create Tabbe/iframe_The Document Object Mod""), 2)",Chrome 71.0.3578.98,,2018-12-17 14:37:47,2018-12-17 14:37:47,0.105s,PASSED
"click(findTestObject(""Object Repository/Shrutika/Page_JavaScript Tabs - Create Tabbe/div_id(katalon-spy_elementInfo""))",Chrome 71.0.3578.98,,2018-12-17 14:37:47,2018-12-17 14:37:48,0.222s,PASSED
"switchToWindowTitle(""Share a link on Twitter"")",Chrome 71.0.3578.98,,2018-12-17 14:37:48,2018-12-17 14:37:49,1.135s,PASSED
"setText(findTestObject(""Object Repository/Shrutika/Page_Share a link on Twitter/input_Phone email or username_""), ""Abc"")",Chrome 71.0.3578.98,,2018-12-17 14:37:49,2018-12-17 14:37:49,0.217s,PASSED
"setText(findTestObject(""Object Repository/Shrutika/Page_Share a link on Twitter/input_Password_sessionpassword""), ""Password"")",Chrome 71.0.3578.98,,2018-12-17 14:37:49,2018-12-17 14:37:49,0.176s,PASSED
"verifyTextPresent(""Share a link with your followers"", false)",Chrome 71.0.3578.98,,2018-12-17 14:37:49,2018-12-17 14:37:49,0.106s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 14:37:49,2018-12-17 14:37:50,0.745s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 14:37:50,2018-12-17 14:37:50,0.016s,PASSED
