Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
finalDemoSuite,Chrome 71.0.3578.98,,2018-12-17 10:51:00,2018-12-17 10:52:16,1m - 16.448s,PASSED
,,,,,,
Test Cases/Thalesh/AutomationDemoSite,Chrome 71.0.3578.98,,2018-12-17 10:51:01,2018-12-17 10:51:44,43.552s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:51:01,2018-12-17 10:51:01,0.182s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:51:01,2018-12-17 10:51:01,0.008s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-17 10:51:01,2018-12-17 10:51:27,25.486s,PASSED
"navigateToUrl(""http://demo.automationtesting.in/Register.html"")",Chrome 71.0.3578.98,,2018-12-17 10:51:27,2018-12-17 10:51:32,5.558s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstName""), ""thalesh"")",Chrome 71.0.3578.98,,2018-12-17 10:51:32,2018-12-17 10:51:33,0.311s,PASSED
"setText(findTestObject(""DemoAuto/input_LastName""), ""sharma"")",Chrome 71.0.3578.98,,2018-12-17 10:51:33,2018-12-17 10:51:33,0.161s,PASSED
"setText(findTestObject(""DemoAuto/textarea_Address""), ""test text area"")",Chrome 71.0.3578.98,,2018-12-17 10:51:33,2018-12-17 10:51:33,0.207s,PASSED
"setText(findTestObject(""DemoAuto/input_EmailAddress""), ""thalesh.s@gmail.com"")",Chrome 71.0.3578.98,,2018-12-17 10:51:33,2018-12-17 10:51:33,0.263s,PASSED
"setText(findTestObject(""Object Repository/DemoAuto/input_Phone""), ""1234567890"")",Chrome 71.0.3578.98,,2018-12-17 10:51:33,2018-12-17 10:51:33,0.189s,PASSED
"click(findTestObject(""DemoAuto/input_GenderRadioOptions""))",Chrome 71.0.3578.98,,2018-12-17 10:51:33,2018-12-17 10:51:33,0.106s,PASSED
