Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
alerts_and_popup,Chrome 71.0.3578.98,,2018-12-17 10:28:29,2018-12-17 10:31:13,2m - 43.707s,FAILED
,,,,,,
Test Cases/Shrutika/PopUp/AlertPopUp Test Case,Chrome 71.0.3578.98,Alert Pop Up Handling Test Case,2018-12-17 10:28:32,2018-12-17 10:30:37,2m - 4.895s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:32,2018-12-17 10:28:32,0.027s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:32,2018-12-17 10:28:32,0.006s,PASSED
"openBrowser(""http://toolsqa.com/handling-alerts-using-selenium-webdriver/"")",Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:30:15,1m - 41.966s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:30:15,2018-12-17 10:30:17,1.377s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 10:30:17,2018-12-17 10:30:18,1.051s,PASSED
"scrollToElement(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/Simple Alert Pop up text""), 2)",Chrome 71.0.3578.98,,2018-12-17 10:30:18,2018-12-17 10:30:18,0.234s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Simple Alert""))",Chrome 71.0.3578.98,,2018-12-17 10:30:18,2018-12-17 10:30:19,0.792s,FAILED
delay(1),Chrome 71.0.3578.98,,2018-12-17 10:30:19,2018-12-17 10:30:20,1.004s,PASSED
if (waitForAlert(5)),Chrome 71.0.3578.98,,2018-12-17 10:30:20,2018-12-17 10:30:26,6.357s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 10:30:26,2018-12-17 10:30:27,1.010s,PASSED
switchToDefaultContent(),Chrome 71.0.3578.98,,2018-12-17 10:30:27,2018-12-17 10:30:27,0.063s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Confirm Pop up""))",Chrome 71.0.3578.98,,2018-12-17 10:30:27,2018-12-17 10:30:27,0.182s,PASSED
delay(1),Chrome 71.0.3578.98,,2018-12-17 10:30:27,2018-12-17 10:30:28,1.003s,PASSED
if (waitForAlert(2)),Chrome 71.0.3578.98,,2018-12-17 10:30:28,2018-12-17 10:30:29,0.136s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:30:29,2018-12-17 10:30:31,2.003s,PASSED
switchToDefaultContent(),Chrome 71.0.3578.98,,2018-12-17 10:30:31,2018-12-17 10:30:31,0.029s,PASSED
"click(findTestObject(""Shrutika/Page_TOOLSQA  Free QA Automation To/button_Prompt Pop up""))",Chrome 71.0.3578.98,,2018-12-17 10:30:31,2018-12-17 10:30:31,0.150s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-17 10:30:31,2018-12-17 10:30:33,2.001s,PASSED
if (waitForAlert(5)),Chrome 71.0.3578.98,,2018-12-17 10:30:33,2018-12-17 10:30:35,2.156s,PASSED
switchToDefaultContent(),Chrome 71.0.3578.98,,2018-12-17 10:30:35,2018-12-17 10:30:35,0.027s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:30:35,2018-12-17 10:30:37,1.704s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:37,2018-12-17 10:30:37,0.008s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:37,2018-12-17 10:30:37,0.003s,PASSED
,,,,,,
Test Cases/Shrutika/PopUp/AlertWindowPopUp Test Case,Chrome 71.0.3578.98,AlertWindowPopUp Test Case,2018-12-17 10:30:37,2018-12-17 10:31:13,36.179s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:37,2018-12-17 10:30:37,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:37,2018-12-17 10:30:37,0.035s,PASSED
"openBrowser(""https://www.elated.com/articles/javascript-tabs/"")",Chrome 71.0.3578.98,,2018-12-17 10:30:37,2018-12-17 10:31:07,30.354s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:31:08,2018-12-17 10:31:09,1.267s,PASSED
"switchToFrame(findTestObject(""Object Repository/Shrutika/Page_JavaScript Tabs - Create Tabbe/iframe_The Document Object Mod""), 2)",Chrome 71.0.3578.98,,2018-12-17 10:31:09,2018-12-17 10:31:09,0.134s,PASSED
"click(findTestObject(""Object Repository/Shrutika/Page_JavaScript Tabs - Create Tabbe/div_id(katalon-spy_elementInfo""))",Chrome 71.0.3578.98,,2018-12-17 10:31:09,2018-12-17 10:31:09,0.498s,PASSED
"switchToWindowTitle(""Share a link on Twitter"")",Chrome 71.0.3578.98,,2018-12-17 10:31:09,2018-12-17 10:31:11,1.265s,PASSED
