Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite_1,Chrome 71.0.3578.80,TestSuite_1,2018-12-12 15:48:44,2018-12-12 15:49:46,1m - 1.965s,PASSED
,,,,,,
Test Cases/Shrutika/Control Statements/DecisionMaking TestCase,Chrome 71.0.3578.80,DecisionMaking Test Cases if-else if-else,2018-12-12 15:48:45,2018-12-12 15:49:05,20.799s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-12 15:48:45,2018-12-12 15:48:45,0.015s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-12 15:48:45,2018-12-12 15:48:45,0.011s,PASSED
"openBrowser(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 71.0.3578.80,,2018-12-12 15:48:45,2018-12-12 15:48:54,9.430s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-12 15:48:54,2018-12-12 15:48:56,1.194s,PASSED
"click(findTestObject(""Shrutika/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 71.0.3578.80,,2018-12-12 15:48:56,2018-12-12 15:49:03,7.744s,PASSED
"setText(findTestObject(""Shrutika/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 71.0.3578.80,,2018-12-12 15:49:03,2018-12-12 15:49:04,0.187s,PASSED
"setText(findTestObject(""Shrutika/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 71.0.3578.80,,2018-12-12 15:49:04,2018-12-12 15:49:04,0.175s,PASSED
"click(findTestObject(""Shrutika/Page_CURA Healthcare Service/button_Login""))",Chrome 71.0.3578.80,,2018-12-12 15:49:04,2018-12-12 15:49:04,0.560s,PASSED
"if (check(findTestObject(""Shrutika/Page_CURA Healthcare Service/input_Medicare_programs"")))",Chrome 71.0.3578.80,,2018-12-12 15:49:04,2018-12-12 15:49:04,0.203s,PASSED
"else if (!(check(findTestObject(""Shrutika/Page_CURA Healthcare Service/input_Medicaid_programs""))))",Chrome 71.0.3578.80,,2018-12-12 15:49:04,2018-12-12 15:49:05,0.104s,PASSED
closeBrowser(),Chrome 71.0.3578.80,,2018-12-12 15:49:05,2018-12-12 15:49:05,0.714s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.80,,2018-12-12 15:49:05,2018-12-12 15:49:05,0.020s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.80,,2018-12-12 15:49:05,2018-12-12 15:49:05,0.012s,PASSED
,,,,,,
Test Cases/Shrutika/Control Statements/ExceptionHandling Test Case,Chrome 71.0.3578.80,ExceptionHandling Test Case,2018-12-12 15:49:05,2018-12-12 15:49:14,8.861s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-12 15:49:05,2018-12-12 15:49:05,0.030s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.80,,2018-12-12 15:49:05,2018-12-12 15:49:05,0.007s,PASSED
"openBrowser(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 71.0.3578.80,,2018-12-12 15:49:06,2018-12-12 15:49:10,4.806s,PASSED
maximizeWindow(),Chrome 71.0.3578.80,,2018-12-12 15:49:10,2018-12-12 15:49:12,1.133s,PASSED
"click(findTestObject(""Shrutika/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 71.0.3578.80,,2018-12-12 15:49:12,2018-12-12 15:49:12,0.542s,PASSED
"setText(findTestObject(""Shrutika/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 71.0.3578.80,,2018-12-12 15:49:12,2018-12-12 15:49:12,0.261s,PASSED
"setText(findTestObject(""Shrutika/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 71.0.3578.80,,2018-12-12 15:49:12,2018-12-12 15:49:13,0.256s,PASSED
"click(findTestObject(""Shrutika/Page_CURA Healthcare Service/button_Login""))",Chrome 71.0.3578.80,,2018-12-12 15:49:13,2018-12-12 15:49:13,0.630s,PASSED
