Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
finalDemoSuite,Chrome 71.0.3578.98,,2018-12-18 11:03:15,2018-12-18 11:05:04,1m - 48.674s,PASSED
,,,,,,
Test Cases/Thalesh/AutomationDemoSite,Chrome 71.0.3578.98,,2018-12-18 11:03:21,2018-12-18 11:04:33,1m - 12.036s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:21,2018-12-18 11:03:21,0.065s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:03:21,2018-12-18 11:03:21,0.016s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-18 11:03:25,2018-12-18 11:04:06,40.732s,PASSED
"navigateToUrl(""http://demo.automationtesting.in/Register.html"")",Chrome 71.0.3578.98,,2018-12-18 11:04:06,2018-12-18 11:04:10,3.973s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstName""), ""thalesh"")",Chrome 71.0.3578.98,,2018-12-18 11:04:10,2018-12-18 11:04:12,1.942s,PASSED
"setText(findTestObject(""DemoAuto/input_LastName""), ""sharma"")",Chrome 71.0.3578.98,,2018-12-18 11:04:12,2018-12-18 11:04:14,2.384s,PASSED
"setText(findTestObject(""DemoAuto/textarea_Address""), ""test text area"")",Chrome 71.0.3578.98,,2018-12-18 11:04:14,2018-12-18 11:04:15,1.202s,PASSED
"setText(findTestObject(""DemoAuto/input_EmailAddress""), ""thalesh.s@gmail.com"")",Chrome 71.0.3578.98,,2018-12-18 11:04:15,2018-12-18 11:04:17,1.992s,PASSED
"setText(findTestObject(""Object Repository/DemoAuto/input_Phone""), ""1234567890"")",Chrome 71.0.3578.98,,2018-12-18 11:04:17,2018-12-18 11:04:19,1.034s,PASSED
"click(findTestObject(""DemoAuto/input_GenderRadioOptions""))",Chrome 71.0.3578.98,,2018-12-18 11:04:19,2018-12-18 11:04:19,0.292s,PASSED
"click(findTestObject(""DemoAuto/input_HobbiesCheckbox""))",Chrome 71.0.3578.98,,2018-12-18 11:04:19,2018-12-18 11:04:19,0.252s,PASSED
"scrollToElement(findTestObject(""DemoAuto/select_Skills""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:04:19,2018-12-18 11:04:19,0.181s,PASSED
"click(findTestObject(""DemoAuto/select_Skills""))",Chrome 71.0.3578.98,,2018-12-18 11:04:19,2018-12-18 11:04:20,0.397s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Skills""), ""Java"", true)",Chrome 71.0.3578.98,,2018-12-18 11:04:20,2018-12-18 11:04:22,2.566s,PASSED
"click(findTestObject(""DemoAuto/select_Country""))",Chrome 71.0.3578.98,,2018-12-18 11:04:22,2018-12-18 11:04:23,0.549s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Country""), ""United Kingdom"", true)",Chrome 71.0.3578.98,,2018-12-18 11:04:23,2018-12-18 11:04:29,6.148s,PASSED
"click(findTestObject(""DemoAuto/li_Country0""))",Chrome 71.0.3578.98,,2018-12-18 11:04:29,2018-12-18 11:04:29,0.093s,PASSED
obj = new com.kms.katalon.core.testobject.TestObject(TheObjectName),Chrome 71.0.3578.98,,2018-12-18 11:04:29,2018-12-18 11:04:29,0.005s,PASSED
"obj.addProperty(""xpath"", EQUALS, ""//ul[@id='select2-country-results']/li[text()='India']"")",Chrome 71.0.3578.98,,2018-12-18 11:04:29,2018-12-18 11:04:29,0.009s,PASSED
click(obj),Chrome 71.0.3578.98,,2018-12-18 11:04:29,2018-12-18 11:04:29,0.089s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Year""), ""1990"", true)",Chrome 71.0.3578.98,,2018-12-18 11:04:29,2018-12-18 11:04:31,1.577s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/DemoAuto/select_Month""), ""January"", true)",Chrome 71.0.3578.98,,2018-12-18 11:04:31,2018-12-18 11:04:31,0.249s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/DemoAuto/select_Day""), ""1"", true)",Chrome 71.0.3578.98,,2018-12-18 11:04:31,2018-12-18 11:04:31,0.488s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstPassword""), ""Tt123456"")",Chrome 71.0.3578.98,,2018-12-18 11:04:31,2018-12-18 11:04:32,0.234s,PASSED
"setText(findTestObject(""DemoAuto/input_ConfirmPassword""), ""Tt123456"")",Chrome 71.0.3578.98,,2018-12-18 11:04:32,2018-12-18 11:04:32,0.145s,PASSED
"click(findTestObject(""Object Repository/DemoAuto/button_Submit""))",Chrome 71.0.3578.98,,2018-12-18 11:04:32,2018-12-18 11:04:32,0.081s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-18 11:04:32,2018-12-18 11:04:33,0.843s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:33,2018-12-18 11:04:33,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:33,2018-12-18 11:04:33,0.002s,PASSED
,,,,,,
Test Cases/Thalesh/Test1_InputForm,Chrome 71.0.3578.98,"This test includes following interactions-
Enter text in text box
Select the value from Drop down list
Click on radio button
Click on button",2018-12-18 11:04:33,2018-12-18 11:05:03,29.899s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:33,2018-12-18 11:04:33,0.003s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-18 11:04:33,2018-12-18 11:04:33,0.002s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-18 11:04:33,2018-12-18 11:04:57,24.265s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-18 11:04:57,2018-12-18 11:04:58,1.124s,PASSED
"navigateToUrl(""https://www.seleniumeasy.com/test"")",Chrome 71.0.3578.98,,2018-12-18 11:04:58,2018-12-18 11:05:00,1.744s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2018-12-18 11:05:00,2018-12-18 11:05:00,0.068s,PASSED
"waitForElementPresent(findTestObject(""Page_Home/li_All Examples""), 10)",Chrome 71.0.3578.98,,2018-12-18 11:05:00,2018-12-18 11:05:00,0.039s,PASSED
"scrollToElement(findTestObject(""Page_Home/li_All Examples""), 5)",Chrome 71.0.3578.98,,2018-12-18 11:05:00,2018-12-18 11:05:00,0.042s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Input Forms""))",Chrome 71.0.3578.98,,2018-12-18 11:05:00,2018-12-18 11:05:00,0.115s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_InputFormSubmit""))",Chrome 71.0.3578.98,,2018-12-18 11:05:00,2018-12-18 11:05:01,0.299s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_FirstName""), ""thalesh"")",Chrome 71.0.3578.98,,2018-12-18 11:05:01,2018-12-18 11:05:01,0.133s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_LastName""), ""Sharma"")",Chrome 71.0.3578.98,,2018-12-18 11:05:01,2018-12-18 11:05:01,0.138s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_EMail""), ""thalesh@gmail.com"")",Chrome 71.0.3578.98,,2018-12-18 11:05:01,2018-12-18 11:05:01,0.151s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_Phone""), ""1234567890"")",Chrome 71.0.3578.98,,2018-12-18 11:05:01,2018-12-18 11:05:01,0.128s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_Address""), ""Baner, Pune"")",Chrome 71.0.3578.98,,2018-12-18 11:05:01,2018-12-18 11:05:01,0.141s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_City""), ""Pune"")",Chrome 71.0.3578.98,,2018-12-18 11:05:01,2018-12-18 11:05:02,0.108s,PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Page_Home/select_State""), ""California"", false)",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:02,0.104s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_ZipCode""), ""EJ08 2EX"")",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:02,0.148s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_Website""), ""www.facebook.com"")",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:02,0.176s,PASSED
"click(findTestObject(""Object Repository/Page_Home/input_hosting""))",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:02,0.106s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/Project Description""), ""test"")",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:02,0.199s,PASSED
"click(findTestObject(""Object Repository/Page_Home/button_Send""))",Chrome 71.0.3578.98,,2018-12-18 11:05:02,2018-12-18 11:05:03,0.306s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-18 11:05:03,2018-12-18 11:05:03,0.002s,PASSED
