Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
finalDemoSuite,Firefox 63.0,,2018-12-13 16:50:21,2018-12-13 16:54:38,4m - 17.278s,PASSED
,,,,,,
Test Cases/Thalesh/AutomationDemoSite,Firefox 63.0,,2018-12-13 16:50:28,2018-12-13 16:53:15,2m - 47.694s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 63.0,,2018-12-13 16:50:28,2018-12-13 16:50:28,0.020s,PASSED
Start listener action : sampleBeforeTestCase,Firefox 63.0,,2018-12-13 16:50:28,2018-12-13 16:50:28,0.052s,PASSED
openBrowser(null),Firefox 63.0,,2018-12-13 16:50:31,2018-12-13 16:51:49,1m - 18.119s,PASSED
"navigateToUrl(""http://demo.automationtesting.in/Register.html"")",Firefox 63.0,,2018-12-13 16:51:49,2018-12-13 16:52:09,20.113s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstName""), ""thalesh"")",Firefox 63.0,,2018-12-13 16:52:09,2018-12-13 16:52:10,1.644s,PASSED
"setText(findTestObject(""DemoAuto/input_LastName""), ""sharma"")",Firefox 63.0,,2018-12-13 16:52:10,2018-12-13 16:52:11,0.822s,PASSED
"setText(findTestObject(""DemoAuto/textarea_Address""), ""test text area"")",Firefox 63.0,,2018-12-13 16:52:11,2018-12-13 16:52:12,0.532s,PASSED
"setText(findTestObject(""DemoAuto/input_EmailAddress""), ""thalesh.s@gmail.com"")",Firefox 63.0,,2018-12-13 16:52:12,2018-12-13 16:52:13,0.964s,PASSED
"setText(findTestObject(""Object Repository/DemoAuto/input_Phone""), ""1234567890"")",Firefox 63.0,,2018-12-13 16:52:13,2018-12-13 16:52:13,0.426s,PASSED
"click(findTestObject(""DemoAuto/input_GenderRadioOptions""))",Firefox 63.0,,2018-12-13 16:52:13,2018-12-13 16:52:14,0.513s,PASSED
"click(findTestObject(""DemoAuto/input_HobbiesCheckbox""))",Firefox 63.0,,2018-12-13 16:52:14,2018-12-13 16:52:14,0.320s,PASSED
"scrollToElement(findTestObject(""DemoAuto/select_Skills""), 5)",Firefox 63.0,,2018-12-13 16:52:14,2018-12-13 16:52:14,0.068s,PASSED
"click(findTestObject(""DemoAuto/select_Skills""))",Firefox 63.0,,2018-12-13 16:52:14,2018-12-13 16:52:14,0.381s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Skills""), ""Java"", true)",Firefox 63.0,,2018-12-13 16:52:14,2018-12-13 16:52:18,3.703s,PASSED
"click(findTestObject(""DemoAuto/select_Country""))",Firefox 63.0,,2018-12-13 16:52:18,2018-12-13 16:52:19,0.350s,PASSED
