Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
finalDemoSuite,Chrome 71.0.3578.98,,2018-12-17 10:28:28,2018-12-17 10:31:03,2m - 35.737s,PASSED
,,,,,,
Test Cases/Thalesh/AutomationDemoSite,Chrome 71.0.3578.98,,2018-12-17 10:28:31,2018-12-17 10:30:19,1m - 48.442s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:32,2018-12-17 10:28:32,0.020s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:28:32,2018-12-17 10:28:32,0.013s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-17 10:28:33,2018-12-17 10:29:28,54.879s,PASSED
"navigateToUrl(""http://demo.automationtesting.in/Register.html"")",Chrome 71.0.3578.98,,2018-12-17 10:29:28,2018-12-17 10:29:38,10.327s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstName""), ""thalesh"")",Chrome 71.0.3578.98,,2018-12-17 10:29:38,2018-12-17 10:29:39,1.281s,PASSED
"setText(findTestObject(""DemoAuto/input_LastName""), ""sharma"")",Chrome 71.0.3578.98,,2018-12-17 10:29:39,2018-12-17 10:29:40,0.548s,PASSED
"setText(findTestObject(""DemoAuto/textarea_Address""), ""test text area"")",Chrome 71.0.3578.98,,2018-12-17 10:29:40,2018-12-17 10:29:41,1.037s,PASSED
"setText(findTestObject(""DemoAuto/input_EmailAddress""), ""thalesh.s@gmail.com"")",Chrome 71.0.3578.98,,2018-12-17 10:29:41,2018-12-17 10:29:43,1.460s,PASSED
"setText(findTestObject(""Object Repository/DemoAuto/input_Phone""), ""1234567890"")",Chrome 71.0.3578.98,,2018-12-17 10:29:43,2018-12-17 10:29:43,0.926s,PASSED
"click(findTestObject(""DemoAuto/input_GenderRadioOptions""))",Chrome 71.0.3578.98,,2018-12-17 10:29:43,2018-12-17 10:29:44,0.774s,PASSED
"click(findTestObject(""DemoAuto/input_HobbiesCheckbox""))",Chrome 71.0.3578.98,,2018-12-17 10:29:44,2018-12-17 10:29:45,0.424s,PASSED
"scrollToElement(findTestObject(""DemoAuto/select_Skills""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:29:45,2018-12-17 10:29:45,0.359s,PASSED
"click(findTestObject(""DemoAuto/select_Skills""))",Chrome 71.0.3578.98,,2018-12-17 10:29:45,2018-12-17 10:29:46,1.016s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Skills""), ""Java"", true)",Chrome 71.0.3578.98,,2018-12-17 10:29:46,2018-12-17 10:29:54,8.326s,PASSED
"click(findTestObject(""DemoAuto/select_Country""))",Chrome 71.0.3578.98,,2018-12-17 10:29:54,2018-12-17 10:29:55,0.368s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Country""), ""United Kingdom"", true)",Chrome 71.0.3578.98,,2018-12-17 10:29:55,2018-12-17 10:30:04,9.074s,PASSED
"click(findTestObject(""DemoAuto/li_Country0""))",Chrome 71.0.3578.98,,2018-12-17 10:30:04,2018-12-17 10:30:08,3.952s,PASSED
obj = new com.kms.katalon.core.testobject.TestObject(TheObjectName),Chrome 71.0.3578.98,,2018-12-17 10:30:08,2018-12-17 10:30:08,0.009s,PASSED
"obj.addProperty(""xpath"", EQUALS, ""//ul[@id='select2-country-results']/li[text()='India']"")",Chrome 71.0.3578.98,,2018-12-17 10:30:08,2018-12-17 10:30:08,0.009s,PASSED
click(obj),Chrome 71.0.3578.98,,2018-12-17 10:30:08,2018-12-17 10:30:08,0.114s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Year""), ""1990"", true)",Chrome 71.0.3578.98,,2018-12-17 10:30:08,2018-12-17 10:30:10,2.230s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/DemoAuto/select_Month""), ""January"", true)",Chrome 71.0.3578.98,,2018-12-17 10:30:10,2018-12-17 10:30:11,0.409s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/DemoAuto/select_Day""), ""1"", true)",Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:11,0.835s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstPassword""), ""Tt123456"")",Chrome 71.0.3578.98,,2018-12-17 10:30:11,2018-12-17 10:30:12,0.281s,PASSED
"setText(findTestObject(""DemoAuto/input_ConfirmPassword""), ""Tt123456"")",Chrome 71.0.3578.98,,2018-12-17 10:30:12,2018-12-17 10:30:12,0.225s,PASSED
"click(findTestObject(""Object Repository/DemoAuto/button_Submit""))",Chrome 71.0.3578.98,,2018-12-17 10:30:12,2018-12-17 10:30:12,0.125s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:30:12,2018-12-17 10:30:19,7.371s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:19,2018-12-17 10:30:19,0.004s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:19,2018-12-17 10:30:19,0.003s,PASSED
,,,,,,
Test Cases/Thalesh/Test1_InputForm,Chrome 71.0.3578.98,"This test includes following interactions-
Enter text in text box
Select the value from Drop down list
Click on radio button
Click on button",2018-12-17 10:30:19,2018-12-17 10:31:01,41.477s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:20,2018-12-17 10:30:20,0.005s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:30:20,2018-12-17 10:30:20,0.003s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-17 10:30:20,2018-12-17 10:30:50,29.792s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 10:30:50,2018-12-17 10:30:51,1.289s,PASSED
"navigateToUrl(""https://www.seleniumeasy.com/test"")",Chrome 71.0.3578.98,,2018-12-17 10:30:51,2018-12-17 10:30:55,4.105s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2018-12-17 10:30:55,2018-12-17 10:30:56,0.223s,PASSED
"waitForElementPresent(findTestObject(""Page_Home/li_All Examples""), 10)",Chrome 71.0.3578.98,,2018-12-17 10:30:56,2018-12-17 10:30:56,0.165s,PASSED
"scrollToElement(findTestObject(""Page_Home/li_All Examples""), 5)",Chrome 71.0.3578.98,,2018-12-17 10:30:56,2018-12-17 10:30:56,0.055s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Input Forms""))",Chrome 71.0.3578.98,,2018-12-17 10:30:56,2018-12-17 10:30:56,0.157s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_InputFormSubmit""))",Chrome 71.0.3578.98,,2018-12-17 10:30:56,2018-12-17 10:30:57,0.676s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_FirstName""), ""thalesh"")",Chrome 71.0.3578.98,,2018-12-17 10:30:57,2018-12-17 10:30:57,0.301s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_LastName""), ""Sharma"")",Chrome 71.0.3578.98,,2018-12-17 10:30:57,2018-12-17 10:30:57,0.379s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_EMail""), ""thalesh@gmail.com"")",Chrome 71.0.3578.98,,2018-12-17 10:30:57,2018-12-17 10:30:58,0.320s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_Phone""), ""1234567890"")",Chrome 71.0.3578.98,,2018-12-17 10:30:58,2018-12-17 10:30:58,0.227s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_Address""), ""Baner, Pune"")",Chrome 71.0.3578.98,,2018-12-17 10:30:58,2018-12-17 10:30:58,0.310s,PASSED
"setText(findTestObject(""Object Repository/Page_Home/input_City""), ""Pune"")",Chrome 71.0.3578.98,,2018-12-17 10:30:58,2018-12-17 10:30:58,0.209s,PASSED
