Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic_login,Chrome 71.0.3578.98,,2018-12-13 16:46:23,2018-12-13 16:49:13,2m - 50.529s,FAILED
,,,,,,
Test Cases/Nikita.A/Basiclogin,Chrome 71.0.3578.98,,2018-12-13 16:46:24,2018-12-13 16:47:10,46.498s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:46:24,2018-12-13 16:46:24,0.016s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:46:24,2018-12-13 16:46:24,0.026s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-13 16:46:25,2018-12-13 16:46:52,27.230s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 71.0.3578.98,,2018-12-13 16:46:52,2018-12-13 16:46:57,4.636s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/span_Username (1)""))",Chrome 71.0.3578.98,,2018-12-13 16:46:57,2018-12-13 16:46:57,0.304s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_LOGIN Panel_txtUsername (1)""), Username)",Chrome 71.0.3578.98,,2018-12-13 16:46:57,2018-12-13 16:46:58,0.359s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_Username_txtPassword""), Password)",Chrome 71.0.3578.98,,2018-12-13 16:46:58,2018-12-13 16:46:58,0.232s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input_Password_Submit (1)""))",Chrome 71.0.3578.98,,2018-12-13 16:46:58,2018-12-13 16:47:01,2.648s,PASSED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/a_Welcome Admin""))",Chrome 71.0.3578.98,,2018-12-13 16:47:01,2018-12-13 16:47:07,6.028s,FAILED
"Text = getText(findTestObject(""Object Repository/Basiclogin/span_Assign Leave""))",Chrome 71.0.3578.98,,2018-12-13 16:47:07,2018-12-13 16:47:07,0.161s,PASSED
