Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
finalDemoSuite,Chrome 71.0.3578.98,,2018-12-17 14:35:33,2018-12-17 14:37:14,1m - 40.778s,PASSED
,,,,,,
Test Cases/Thalesh/AutomationDemoSite,Chrome 71.0.3578.98,,2018-12-17 14:35:38,2018-12-17 14:37:02,1m - 24.527s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 14:35:38,2018-12-17 14:35:38,0.030s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-17 14:35:39,2018-12-17 14:35:47,8.476s,PASSED
"navigateToUrl(""http://demo.automationtesting.in/Register.html"")",Chrome 71.0.3578.98,,2018-12-17 14:35:47,2018-12-17 14:36:34,46.552s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstName""), ""thalesh"")",Chrome 71.0.3578.98,,2018-12-17 14:36:34,2018-12-17 14:36:35,0.765s,PASSED
"setText(findTestObject(""DemoAuto/input_LastName""), ""sharma"")",Chrome 71.0.3578.98,,2018-12-17 14:36:35,2018-12-17 14:36:35,0.309s,PASSED
"setText(findTestObject(""DemoAuto/textarea_Address""), ""test text area"")",Chrome 71.0.3578.98,,2018-12-17 14:36:35,2018-12-17 14:36:35,0.512s,PASSED
"setText(findTestObject(""DemoAuto/input_EmailAddress""), ""thalesh.s@gmail.com"")",Chrome 71.0.3578.98,,2018-12-17 14:36:35,2018-12-17 14:36:36,0.471s,PASSED
"setText(findTestObject(""Object Repository/DemoAuto/input_Phone""), ""1234567890"")",Chrome 71.0.3578.98,,2018-12-17 14:36:36,2018-12-17 14:36:37,0.844s,PASSED
"click(findTestObject(""DemoAuto/input_GenderRadioOptions""))",Chrome 71.0.3578.98,,2018-12-17 14:36:37,2018-12-17 14:36:37,0.166s,PASSED
"click(findTestObject(""DemoAuto/input_HobbiesCheckbox""))",Chrome 71.0.3578.98,,2018-12-17 14:36:37,2018-12-17 14:36:37,0.147s,PASSED
"scrollToElement(findTestObject(""DemoAuto/select_Skills""), 5)",Chrome 71.0.3578.98,,2018-12-17 14:36:37,2018-12-17 14:36:37,0.139s,PASSED
"click(findTestObject(""DemoAuto/select_Skills""))",Chrome 71.0.3578.98,,2018-12-17 14:36:37,2018-12-17 14:36:37,0.315s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Skills""), ""Java"", true)",Chrome 71.0.3578.98,,2018-12-17 14:36:37,2018-12-17 14:36:40,2.230s,PASSED
"click(findTestObject(""DemoAuto/select_Country""))",Chrome 71.0.3578.98,,2018-12-17 14:36:40,2018-12-17 14:36:40,0.330s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Country""), ""United Kingdom"", true)",Chrome 71.0.3578.98,,2018-12-17 14:36:40,2018-12-17 14:36:54,13.955s,PASSED
"click(findTestObject(""DemoAuto/li_Country0""))",Chrome 71.0.3578.98,,2018-12-17 14:36:54,2018-12-17 14:36:54,0.382s,PASSED
obj = new com.kms.katalon.core.testobject.TestObject(TheObjectName),Chrome 71.0.3578.98,,2018-12-17 14:36:54,2018-12-17 14:36:54,0.010s,PASSED
"obj.addProperty(""xpath"", EQUALS, ""//ul[@id='select2-country-results']/li[text()='India']"")",Chrome 71.0.3578.98,,2018-12-17 14:36:54,2018-12-17 14:36:54,0.008s,PASSED
click(obj),Chrome 71.0.3578.98,,2018-12-17 14:36:54,2018-12-17 14:36:55,0.491s,PASSED
"selectOptionByValue(findTestObject(""DemoAuto/select_Year""), ""1990"", true)",Chrome 71.0.3578.98,,2018-12-17 14:36:55,2018-12-17 14:36:58,3.507s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/DemoAuto/select_Month""), ""January"", true)",Chrome 71.0.3578.98,,2018-12-17 14:36:58,2018-12-17 14:36:59,0.463s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/DemoAuto/select_Day""), ""1"", true)",Chrome 71.0.3578.98,,2018-12-17 14:36:59,2018-12-17 14:37:00,0.711s,PASSED
"setText(findTestObject(""DemoAuto/input_FirstPassword""), ""Tt123456"")",Chrome 71.0.3578.98,,2018-12-17 14:37:00,2018-12-17 14:37:00,0.320s,PASSED
"setText(findTestObject(""DemoAuto/input_ConfirmPassword""), ""Tt123456"")",Chrome 71.0.3578.98,,2018-12-17 14:37:00,2018-12-17 14:37:00,0.320s,PASSED
"click(findTestObject(""Object Repository/DemoAuto/button_Submit""))",Chrome 71.0.3578.98,,2018-12-17 14:37:00,2018-12-17 14:37:00,0.254s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 14:37:00,2018-12-17 14:37:02,1.804s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 14:37:02,2018-12-17 14:37:02,0.013s,PASSED
,,,,,,
Test Cases/Thalesh/Test1_InputForm,Chrome 71.0.3578.98,"This test includes following interactions-
Enter text in text box
Select the value from Drop down list
Click on radio button
Click on button",2018-12-17 14:37:02,2018-12-17 14:37:13,10.814s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 14:37:03,2018-12-17 14:37:03,0.009s,PASSED
openBrowser(null),Chrome 71.0.3578.98,,2018-12-17 14:37:03,2018-12-17 14:37:07,3.606s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2018-12-17 14:37:07,2018-12-17 14:37:08,1.241s,PASSED
"navigateToUrl(""https://www.seleniumeasy.com/test"")",Chrome 71.0.3578.98,,2018-12-17 14:37:08,2018-12-17 14:37:10,1.748s,PASSED
waitForPageLoad(10),Chrome 71.0.3578.98,,2018-12-17 14:37:10,2018-12-17 14:37:10,0.081s,PASSED
"waitForElementPresent(findTestObject(""Page_Home/li_All Examples""), 10)",Chrome 71.0.3578.98,,2018-12-17 14:37:10,2018-12-17 14:37:10,0.089s,PASSED
"scrollToElement(findTestObject(""Page_Home/li_All Examples""), 5)",Chrome 71.0.3578.98,,2018-12-17 14:37:10,2018-12-17 14:37:10,0.051s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Input Forms""))",Chrome 71.0.3578.98,,2018-12-17 14:37:10,2018-12-17 14:37:10,0.193s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_InputFormSubmit""))",Chrome 71.0.3578.98,,2018-12-17 14:37:10,2018-12-17 14:37:10,0.429s,PASSED
