Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic_login,Chrome 71.0.3578.98,,2018-12-17 10:56:28,2018-12-17 10:59:36,3m - 7.834s,FAILED
,,,,,,
Test Cases/Nikita.A/Basiclogin,Chrome 71.0.3578.98,,2018-12-17 10:56:28,2018-12-17 10:59:35,3m - 7.030s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:56:29,2018-12-17 10:56:29,0.015s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-17 10:56:29,2018-12-17 10:56:29,0.005s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-17 10:56:29,2018-12-17 10:56:55,25.598s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 71.0.3578.98,,2018-12-17 10:56:55,2018-12-17 10:56:59,3.716s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/span_Username (1)""))",Chrome 71.0.3578.98,,2018-12-17 10:56:59,2018-12-17 10:56:59,0.131s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_LOGIN Panel_txtUsername (1)""), ""Admin"")",Chrome 71.0.3578.98,,2018-12-17 10:56:59,2018-12-17 10:56:59,0.139s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_Username_txtPassword""), """")",Chrome 71.0.3578.98,,2018-12-17 10:56:59,2018-12-17 10:56:59,0.102s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input_Password_Submit (1)""))",Chrome 71.0.3578.98,,2018-12-17 10:56:59,2018-12-17 10:56:59,0.072s,PASSED
"Text = getText(findTestObject(""Object Repository/Basiclogin/span_Assign Leave""))",Chrome 71.0.3578.98,,2018-12-17 10:56:59,2018-12-17 10:57:30,31.061s,FAILED
"verifyEqual(Text, ""Assign123"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-17 10:57:30,2018-12-17 10:57:30,0.033s,FAILED
try,Chrome 71.0.3578.98,,2018-12-17 10:57:30,2018-12-17 10:57:30,0.017s,FAILED
catch (Exception e),Chrome 71.0.3578.98,,2018-12-17 10:57:30,2018-12-17 10:57:30,0.021s,PASSED
"click(findTestObject(""Basiclogin/img""))",Chrome 71.0.3578.98,,2018-12-17 10:57:30,2018-12-17 10:58:01,30.983s,FAILED
"setText(findTestObject(""Object Repository/Basiclogin/input__timeemployeeName""), ""abc"")",Chrome 71.0.3578.98,,2018-12-17 10:58:01,2018-12-17 10:58:32,30.970s,FAILED
"click(findTestObject(""Object Repository/Basiclogin/input__btnView (1)""))",Chrome 71.0.3578.98,,2018-12-17 10:58:32,2018-12-17 10:59:03,30.970s,FAILED
"verifyElementPresent(findTestObject(""Basiclogin/span_Invalid""), 0)",Chrome 71.0.3578.98,,2018-12-17 10:59:03,2018-12-17 10:59:34,30.998s,FAILED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-17 10:59:34,2018-12-17 10:59:35,1.459s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:59:35,2018-12-17 10:59:35,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:59:35,2018-12-17 10:59:35,0.004s,PASSED
