Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Basic_login,Chrome 71.0.3578.98,,2018-12-13 16:50:42,2018-12-13 16:52:55,2m - 13.099s,FAILED
,,,,,,
Test Cases/Nikita.A/Basiclogin,Chrome 71.0.3578.98,,2018-12-13 16:50:48,2018-12-13 16:52:55,2m - 6.493s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:50:49,2018-12-13 16:50:49,0.072s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 71.0.3578.98,,2018-12-13 16:50:49,2018-12-13 16:50:49,0.013s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-13 16:50:51,2018-12-13 16:51:39,47.403s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/"")",Chrome 71.0.3578.98,,2018-12-13 16:51:39,2018-12-13 16:51:50,11.506s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/span_Username (1)""))",Chrome 71.0.3578.98,,2018-12-13 16:51:50,2018-12-13 16:51:55,4.228s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_LOGIN Panel_txtUsername (1)""), Username)",Chrome 71.0.3578.98,,2018-12-13 16:51:55,2018-12-13 16:51:57,2.918s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input_Username_txtPassword""), Password)",Chrome 71.0.3578.98,,2018-12-13 16:51:57,2018-12-13 16:52:00,2.871s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input_Password_Submit (1)""))",Chrome 71.0.3578.98,,2018-12-13 16:52:00,2018-12-13 16:52:12,11.629s,PASSED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/a_Welcome Admin""))",Chrome 71.0.3578.98,,2018-12-13 16:52:12,2018-12-13 16:52:20,7.883s,FAILED
"Text = getText(findTestObject(""Object Repository/Basiclogin/span_Assign Leave""))",Chrome 71.0.3578.98,,2018-12-13 16:52:20,2018-12-13 16:52:21,0.727s,PASSED
"verifyEqual(Text, ""Assign123"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-13 16:52:21,2018-12-13 16:52:21,0.076s,FAILED
"verifyEqual(Text, ""Assigned Leave"")",Chrome 71.0.3578.98,,2018-12-13 16:52:21,2018-12-13 16:52:21,0.027s,FAILED
"nikitas.a.Sample.checkelement(findTestObject(""Object Repository/Basiclogin/img""))",Chrome 71.0.3578.98,,2018-12-13 16:52:21,2018-12-13 16:52:21,0.239s,PASSED
"click(findTestObject(""Basiclogin/img""))",Chrome 71.0.3578.98,,2018-12-13 16:52:21,2018-12-13 16:52:23,2.092s,PASSED
"setText(findTestObject(""Object Repository/Basiclogin/input__timeemployeeName""), ""abc"")",Chrome 71.0.3578.98,,2018-12-13 16:52:23,2018-12-13 16:52:24,1.382s,PASSED
"click(findTestObject(""Object Repository/Basiclogin/input__btnView (1)""))",Chrome 71.0.3578.98,,2018-12-13 16:52:24,2018-12-13 16:52:25,0.336s,PASSED
"verifyElementPresent(findTestObject(""Basiclogin/span_Invalid""), 0)",Chrome 71.0.3578.98,,2018-12-13 16:52:25,2018-12-13 16:52:25,0.115s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2018-12-13 16:52:25,2018-12-13 16:52:55,30.095s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:52:55,2018-12-13 16:52:55,0.014s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-13 16:52:55,2018-12-13 16:52:55,0.004s,PASSED
